"","Technology","Plan","Year","Capacity_MW","CAPEX_kUSD_MW","CAPEX_kUSD_MW_lwr","CAPEX_kUSD_MW_upr","CAP_MIOUSD","CAP_MIOUSD_lwr","CAP_MIOUSD_upr","delta_cap","INV_MIOUSD","INV_MIOUSD_lwr","INV_MIOUSD_upr","CAP_GW_Add"
"2286","Hydro","PDP8_rev_high",2041,37943.35,1528,828,2228,57977.4388,31417.0938,84537.7838,297.849999999999,455.114799999998,246.619799999999,663.609799999997,0.297849999999999
"2287","Hydro","PDP8_rev_high",2042,38241.2,1528,828,2228,58432.5536,31663.7136,85201.3936,297.849999999999,455.114799999998,246.619799999999,663.609799999997,0.297849999999999
"2288","Hydro","PDP8_rev_high",2043,38539.05,1528,828,2228,58887.6684,31910.3334,85865.0034,297.850000000006,455.114800000009,246.619800000005,663.609800000013,0.297850000000006
"2289","Hydro","PDP8_rev_high",2044,38836.9,1528,828,2228,59342.7832,32156.9532,86528.6132,297.849999999999,455.114799999998,246.619799999999,663.609799999997,0.297849999999999
"2290","Hydro","PDP8_rev_high",2045,39134.75,1528,828,2228,59797.898,32403.573,87192.223,297.849999999999,455.114799999998,246.619799999999,663.609799999997,0.297849999999999
"2291","Hydro","PDP8_rev_high",2046,39432.6,1528,828,2228,60253.0128,32650.1928,87855.8328,297.849999999999,455.114799999998,246.619799999999,663.609799999997,0.297849999999999
"2292","Hydro","PDP8_rev_high",2047,39730.45,1528,828,2228,60708.1276,32896.8126,88519.4426,297.849999999999,455.114799999998,246.619799999999,663.609799999997,0.297849999999999
"2293","Hydro","PDP8_rev_high",2048,40028.3,1528,828,2228,61163.2424,33143.4324,89183.0524,297.850000000006,455.114800000009,246.619800000005,663.609800000013,0.297850000000006
"2294","Hydro","PDP8_rev_high",2049,40326.15,1528,828,2228,61618.3572,33390.0522,89846.6622,297.849999999999,455.114799999998,246.619799999999,663.609799999997,0.297849999999999
"2295","Hydro","PDP8_rev_high",2050,40624,1528,828,2228,62073.472,33636.672,90510.272,297.849999999999,455.114799999998,246.619799999999,663.609799999997,0.297849999999999
"2296","Pumped_Hydro","PDP8",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2297","Pumped_Hydro","PDP8",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2298","Pumped_Hydro","PDP8",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2299","Pumped_Hydro","PDP8",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2300","Pumped_Hydro","PDP8",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301","Pumped_Hydro","PDP8",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302","Pumped_Hydro","PDP8",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2303","Pumped_Hydro","PDP8",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2304","Pumped_Hydro","PDP8",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305","Pumped_Hydro","PDP8",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306","Pumped_Hydro","PDP8",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2307","Pumped_Hydro","PDP8",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308","Pumped_Hydro","PDP8",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2309","Pumped_Hydro","PDP8",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310","Pumped_Hydro","PDP8",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2311","Pumped_Hydro","PDP8",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2312","Pumped_Hydro","PDP8",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2313","Pumped_Hydro","PDP8",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2314","Pumped_Hydro","PDP8",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2315","Pumped_Hydro","PDP8",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2316","Pumped_Hydro","PDP8",2020,NA,1528,828,2228,NA,NA,NA,NA,NA,NA,NA,NA
"2317","Pumped_Hydro","PDP8",2021,NA,1528,828,2228,NA,NA,NA,NA,NA,NA,NA,NA
"2318","Pumped_Hydro","PDP8",2022,NA,1528,828,2228,NA,NA,NA,NA,NA,NA,NA,NA
"2319","Pumped_Hydro","PDP8",2023,NA,1528,828,2228,NA,NA,NA,NA,NA,NA,NA,NA
"2320","Pumped_Hydro","PDP8",2024,NA,1528,828,2228,NA,NA,NA,NA,NA,NA,NA,NA
"2321","Pumped_Hydro","PDP8",2025,0,1528,828,2228,0,0,0,NA,NA,NA,NA,NA
"2322","Pumped_Hydro","PDP8",2026,480,1528,828,2228,733.44,397.44,1069.44,480,733.44,397.44,1069.44,0.48
"2323","Pumped_Hydro","PDP8",2027,960,1528,828,2228,1466.88,794.88,2138.88,480,733.44,397.44,1069.44,0.48
"2324","Pumped_Hydro","PDP8",2028,1440,1528,828,2228,2200.32,1192.32,3208.32,480,733.44,397.44,1069.44,0.48
"2325","Pumped_Hydro","PDP8",2029,1920,1528,828,2228,2933.76,1589.76,4277.76,480,733.44,397.44,1069.44,0.48
"2326","Pumped_Hydro","PDP8",2030,2400,1528,828,2228,3667.2,1987.2,5347.2,480,733.44,397.44,1069.44,0.48
"2327","Pumped_Hydro","PDP8",2031,3280,1528,828,2228,5011.84,2715.84,7307.84,880,1344.64,728.64,1960.64,0.88
"2328","Pumped_Hydro","PDP8",2032,4160,1528,828,2228,6356.48,3444.48,9268.48,880,1344.64,728.64,1960.64,0.88
"2329","Pumped_Hydro","PDP8",2033,5040,1528,828,2228,7701.12,4173.12,11229.12,880,1344.64,728.64,1960.64,0.88
"2330","Pumped_Hydro","PDP8",2034,5920,1528,828,2228,9045.76,4901.76,13189.76,880,1344.64,728.64,1960.64,0.88
"2331","Pumped_Hydro","PDP8",2035,6800,1528,828,2228,10390.4,5630.4,15150.4,880,1344.64,728.64,1960.64,0.88
"2332","Pumped_Hydro","PDP8",2036,7680,1528,828,2228,11735.04,6359.04,17111.04,880,1344.64,728.64,1960.64,0.88
"2333","Pumped_Hydro","PDP8",2037,8560,1528,828,2228,13079.68,7087.68,19071.68,880,1344.64,728.64,1960.64,0.88
"2334","Pumped_Hydro","PDP8",2038,9440,1528,828,2228,14424.32,7816.32,21032.32,880,1344.64,728.64,1960.64,0.88
"2335","Pumped_Hydro","PDP8",2039,10320,1528,828,2228,15768.96,8544.96,22992.96,880,1344.64,728.64,1960.64,0.88
"2336","Pumped_Hydro","PDP8",2040,11200,1528,828,2228,17113.6,9273.6,24953.6,880,1344.64,728.64,1960.64,0.88
"2337","Pumped_Hydro","PDP8",2041,12080,1528,828,2228,18458.24,10002.24,26914.24,880,1344.64,728.64,1960.64,0.88
"2338","Pumped_Hydro","PDP8",2042,12960,1528,828,2228,19802.88,10730.88,28874.88,880,1344.64,728.64,1960.64,0.88
"2339","Pumped_Hydro","PDP8",2043,13840,1528,828,2228,21147.52,11459.52,30835.52,880,1344.64,728.64,1960.64,0.88
"2340","Pumped_Hydro","PDP8",2044,14720,1528,828,2228,22492.16,12188.16,32796.16,880,1344.64,728.64,1960.64,0.88
"2341","Pumped_Hydro","PDP8",2045,15600,1528,828,2228,23836.8,12916.8,34756.8,880,1344.64,728.64,1960.64,0.88
"2342","Pumped_Hydro","PDP8",2046,16480,1528,828,2228,25181.44,13645.44,36717.44,880,1344.64,728.64,1960.64,0.88
"2343","Pumped_Hydro","PDP8",2047,17360,1528,828,2228,26526.08,14374.08,38678.08,880,1344.64,728.64,1960.64,0.88
"2344","Pumped_Hydro","PDP8",2048,18240,1528,828,2228,27870.72,15102.72,40638.72,880,1344.64,728.64,1960.64,0.88
"2345","Pumped_Hydro","PDP8",2049,19120,1528,828,2228,29215.36,15831.36,42599.36,880,1344.64,728.64,1960.64,0.88
"2346","Pumped_Hydro","PDP8",2050,20000,1528,828,2228,30560,16560,44560,880,1344.64,728.64,1960.64,0.88
"2347","Pumped_Hydro","PDP8_rev_low",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2348","Pumped_Hydro","PDP8_rev_low",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2349","Pumped_Hydro","PDP8_rev_low",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2350","Pumped_Hydro","PDP8_rev_low",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2351","Pumped_Hydro","PDP8_rev_low",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2352","Pumped_Hydro","PDP8_rev_low",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2353","Pumped_Hydro","PDP8_rev_low",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2354","Pumped_Hydro","PDP8_rev_low",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2355","Pumped_Hydro","PDP8_rev_low",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2356","Pumped_Hydro","PDP8_rev_low",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2357","Pumped_Hydro","PDP8_rev_low",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2358","Pumped_Hydro","PDP8_rev_low",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2359","Pumped_Hydro","PDP8_rev_low",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2360","Pumped_Hydro","PDP8_rev_low",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2361","Pumped_Hydro","PDP8_rev_low",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2362","Pumped_Hydro","PDP8_rev_low",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2363","Pumped_Hydro","PDP8_rev_low",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2364","Pumped_Hydro","PDP8_rev_low",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2365","Pumped_Hydro","PDP8_rev_low",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2366","Pumped_Hydro","PDP8_rev_low",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2367","Pumped_Hydro","PDP8_rev_low",2020,NA,1528,828,2228,NA,NA,NA,NA,NA,NA,NA,NA
"2368","Pumped_Hydro","PDP8_rev_low",2021,NA,1528,828,2228,NA,NA,NA,NA,NA,NA,NA,NA
"2369","Pumped_Hydro","PDP8_rev_low",2022,NA,1528,828,2228,NA,NA,NA,NA,NA,NA,NA,NA
"2370","Pumped_Hydro","PDP8_rev_low",2023,NA,1528,828,2228,NA,NA,NA,NA,NA,NA,NA,NA
"2371","Pumped_Hydro","PDP8_rev_low",2024,NA,1528,828,2228,NA,NA,NA,NA,NA,NA,NA,NA
"2372","Pumped_Hydro","PDP8_rev_low",2025,0,1528,828,2228,0,0,0,NA,NA,NA,NA,NA
"2373","Pumped_Hydro","PDP8_rev_low",2026,480,1528,828,2228,733.44,397.44,1069.44,480,733.44,397.44,1069.44,0.48
"2374","Pumped_Hydro","PDP8_rev_low",2027,960,1528,828,2228,1466.88,794.88,2138.88,480,733.44,397.44,1069.44,0.48
"2375","Pumped_Hydro","PDP8_rev_low",2028,1440,1528,828,2228,2200.32,1192.32,3208.32,480,733.44,397.44,1069.44,0.48
"2376","Pumped_Hydro","PDP8_rev_low",2029,1920,1528,828,2228,2933.76,1589.76,4277.76,480,733.44,397.44,1069.44,0.48
"2377","Pumped_Hydro","PDP8_rev_low",2030,2400,1528,828,2228,3667.2,1987.2,5347.2,480,733.44,397.44,1069.44,0.48
"2378","Pumped_Hydro","PDP8_rev_low",2031,3314.55,1528,828,2228,5064.6324,2744.4474,7384.8174,914.55,1397.4324,757.2474,2037.6174,0.91455
"2379","Pumped_Hydro","PDP8_rev_low",2032,4229.1,1528,828,2228,6462.0648,3501.6948,9422.4348,914.55,1397.4324,757.2474,2037.6174,0.91455
"2380","Pumped_Hydro","PDP8_rev_low",2033,5143.65,1528,828,2228,7859.4972,4258.9422,11460.0522,914.549999999999,1397.4324,757.247399999999,2037.6174,0.914549999999999
"2381","Pumped_Hydro","PDP8_rev_low",2034,6058.2,1528,828,2228,9256.9296,5016.1896,13497.6696,914.550000000001,1397.4324,757.247400000001,2037.6174,0.914550000000001
"2382","Pumped_Hydro","PDP8_rev_low",2035,6972.75,1528,828,2228,10654.362,5773.437,15535.287,914.549999999999,1397.4324,757.247399999999,2037.6174,0.914549999999999
"2383","Pumped_Hydro","PDP8_rev_low",2036,7887.3,1528,828,2228,12051.7944,6530.6844,17572.9044,914.55,1397.4324,757.2474,2037.6174,0.91455
"2384","Pumped_Hydro","PDP8_rev_low",2037,8801.85,1528,828,2228,13449.2268,7287.9318,19610.5218,914.549999999998,1397.4324,757.247399999999,2037.6174,0.914549999999998
"2385","Pumped_Hydro","PDP8_rev_low",2038,9716.4,1528,828,2228,14846.6592,8045.1792,21648.1392,914.550000000003,1397.4324,757.247400000002,2037.61740000001,0.914550000000003
"2386","Pumped_Hydro","PDP8_rev_low",2039,10630.95,1528,828,2228,16244.0916,8802.4266,23685.7566,914.549999999999,1397.4324,757.247399999999,2037.6174,0.914549999999999
"2387","Pumped_Hydro","PDP8_rev_low",2040,11545.5,1528,828,2228,17641.524,9559.674,25723.374,914.549999999999,1397.4324,757.247399999999,2037.6174,0.914549999999999
"2388","Pumped_Hydro","PDP8_rev_low",2041,12460.05,1528,828,2228,19038.9564,10316.9214,27760.9914,914.550000000001,1397.4324,757.247400000001,2037.6174,0.914550000000001
"2389","Pumped_Hydro","PDP8_rev_low",2042,13374.6,1528,828,2228,20436.3888,11074.1688,29798.6088,914.549999999999,1397.4324,757.247399999999,2037.6174,0.914549999999999
"2390","Pumped_Hydro","PDP8_rev_low",2043,14289.15,1528,828,2228,21833.8212,11831.4162,31836.2262,914.549999999999,1397.4324,757.247399999999,2037.6174,0.914549999999999
"2391","Pumped_Hydro","PDP8_rev_low",2044,15203.7,1528,828,2228,23231.2536,12588.6636,33873.8436,914.549999999999,1397.4324,757.247399999999,2037.6174,0.914549999999999
"2392","Pumped_Hydro","PDP8_rev_low",2045,16118.25,1528,828,2228,24628.686,13345.911,35911.461,914.550000000001,1397.4324,757.247400000001,2037.6174,0.914550000000001
"2393","Pumped_Hydro","PDP8_rev_low",2046,17032.8,1528,828,2228,26026.1184,14103.1584,37949.0784,914.550000000003,1397.4324,757.247400000002,2037.61740000001,0.914550000000003
"2394","Pumped_Hydro","PDP8_rev_low",2047,17947.35,1528,828,2228,27423.5508,14860.4058,39986.6958,914.549999999996,1397.43239999999,757.247399999996,2037.61739999999,0.914549999999996
"2395","Pumped_Hydro","PDP8_rev_low",2048,18861.9,1528,828,2228,28820.9832,15617.6532,42024.3132,914.550000000003,1397.4324,757.247400000002,2037.61740000001,0.914550000000003
"2396","Pumped_Hydro","PDP8_rev_low",2049,19776.45,1528,828,2228,30218.4156,16374.9006,44061.9306,914.549999999999,1397.4324,757.247399999999,2037.6174,0.914549999999999
"2397","Pumped_Hydro","PDP8_rev_low",2050,20691,1528,828,2228,31615.848,17132.148,46099.548,914.549999999999,1397.4324,757.247399999999,2037.6174,0.914549999999999
"2398","Pumped_Hydro","PDP8_rev_high",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2399","Pumped_Hydro","PDP8_rev_high",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2400","Pumped_Hydro","PDP8_rev_high",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2401","Pumped_Hydro","PDP8_rev_high",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2402","Pumped_Hydro","PDP8_rev_high",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2403","Pumped_Hydro","PDP8_rev_high",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2404","Pumped_Hydro","PDP8_rev_high",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2405","Pumped_Hydro","PDP8_rev_high",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2406","Pumped_Hydro","PDP8_rev_high",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2407","Pumped_Hydro","PDP8_rev_high",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2408","Pumped_Hydro","PDP8_rev_high",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2409","Pumped_Hydro","PDP8_rev_high",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2410","Pumped_Hydro","PDP8_rev_high",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2411","Pumped_Hydro","PDP8_rev_high",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2412","Pumped_Hydro","PDP8_rev_high",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2413","Pumped_Hydro","PDP8_rev_high",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2414","Pumped_Hydro","PDP8_rev_high",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2415","Pumped_Hydro","PDP8_rev_high",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2416","Pumped_Hydro","PDP8_rev_high",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2417","Pumped_Hydro","PDP8_rev_high",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2418","Pumped_Hydro","PDP8_rev_high",2020,NA,1528,828,2228,NA,NA,NA,NA,NA,NA,NA,NA
"2419","Pumped_Hydro","PDP8_rev_high",2021,NA,1528,828,2228,NA,NA,NA,NA,NA,NA,NA,NA
"2420","Pumped_Hydro","PDP8_rev_high",2022,NA,1528,828,2228,NA,NA,NA,NA,NA,NA,NA,NA
"2421","Pumped_Hydro","PDP8_rev_high",2023,NA,1528,828,2228,NA,NA,NA,NA,NA,NA,NA,NA
"2422","Pumped_Hydro","PDP8_rev_high",2024,NA,1528,828,2228,NA,NA,NA,NA,NA,NA,NA,NA
"2423","Pumped_Hydro","PDP8_rev_high",2025,0,1528,828,2228,0,0,0,NA,NA,NA,NA,NA
"2424","Pumped_Hydro","PDP8_rev_high",2026,1200,1528,828,2228,1833.6,993.6,2673.6,1200,1833.6,993.6,2673.6,1.2
"2425","Pumped_Hydro","PDP8_rev_high",2027,2400,1528,828,2228,3667.2,1987.2,5347.2,1200,1833.6,993.6,2673.6,1.2
"2426","Pumped_Hydro","PDP8_rev_high",2028,3600,1528,828,2228,5500.8,2980.8,8020.8,1200,1833.6,993.6,2673.6,1.2
"2427","Pumped_Hydro","PDP8_rev_high",2029,4800,1528,828,2228,7334.4,3974.4,10694.4,1200,1833.6,993.6,2673.6,1.2
"2428","Pumped_Hydro","PDP8_rev_high",2030,6000,1528,828,2228,9168,4968,13368,1200,1833.6,993.6,2673.6,1.2
"2429","Pumped_Hydro","PDP8_rev_high",2031,6766.35,1528,828,2228,10338.9828,5602.5378,15075.4278,766.35,1170.9828,634.5378,1707.4278,0.76635
"2430","Pumped_Hydro","PDP8_rev_high",2032,7532.7,1528,828,2228,11509.9656,6237.0756,16782.8556,766.349999999999,1170.9828,634.5378,1707.4278,0.766349999999999
"2431","Pumped_Hydro","PDP8_rev_high",2033,8299.05,1528,828,2228,12680.9484,6871.6134,18490.2834,766.349999999999,1170.9828,634.5378,1707.4278,0.766349999999999
"2432","Pumped_Hydro","PDP8_rev_high",2034,9065.4,1528,828,2228,13851.9312,7506.1512,20197.7112,766.35,1170.9828,634.5378,1707.4278,0.76635
"2433","Pumped_Hydro","PDP8_rev_high",2035,9831.75,1528,828,2228,15022.914,8140.689,21905.139,766.35,1170.9828,634.5378,1707.4278,0.76635
"2434","Pumped_Hydro","PDP8_rev_high",2036,10598.1,1528,828,2228,16193.8968,8775.2268,23612.5668,766.349999999999,1170.9828,634.537799999999,1707.4278,0.766349999999999
"2435","Pumped_Hydro","PDP8_rev_high",2037,11364.45,1528,828,2228,17364.8796,9409.7646,25319.9946,766.350000000002,1170.9828,634.537800000002,1707.4278,0.766350000000002
"2436","Pumped_Hydro","PDP8_rev_high",2038,12130.8,1528,828,2228,18535.8624,10044.3024,27027.4224,766.349999999999,1170.9828,634.537799999999,1707.4278,0.766349999999999
"2437","Pumped_Hydro","PDP8_rev_high",2039,12897.15,1528,828,2228,19706.8452,10678.8402,28734.8502,766.350000000002,1170.9828,634.537800000002,1707.4278,0.766350000000002
"2438","Pumped_Hydro","PDP8_rev_high",2040,13663.5,1528,828,2228,20877.828,11313.378,30442.278,766.349999999999,1170.9828,634.537799999999,1707.4278,0.766349999999999
"2439","Pumped_Hydro","PDP8_rev_high",2041,14429.85,1528,828,2228,22048.8108,11947.9158,32149.7058,766.35,1170.9828,634.5378,1707.4278,0.76635
"2440","Pumped_Hydro","PDP8_rev_high",2042,15196.2,1528,828,2228,23219.7936,12582.4536,33857.1336,766.349999999999,1170.9828,634.537799999999,1707.4278,0.766349999999999
"2441","Pumped_Hydro","PDP8_rev_high",2043,15962.55,1528,828,2228,24390.7764,13216.9914,35564.5614,766.350000000002,1170.9828,634.537800000002,1707.4278,0.766350000000002
"2442","Pumped_Hydro","PDP8_rev_high",2044,16728.9,1528,828,2228,25561.7592,13851.5292,37271.9892,766.35,1170.9828,634.5378,1707.4278,0.76635
"2443","Pumped_Hydro","PDP8_rev_high",2045,17495.25,1528,828,2228,26732.742,14486.067,38979.417,766.349999999999,1170.9828,634.537799999999,1707.4278,0.766349999999999
"2444","Pumped_Hydro","PDP8_rev_high",2046,18261.6,1528,828,2228,27903.7248,15120.6048,40686.8448,766.349999999999,1170.9828,634.537799999999,1707.4278,0.766349999999999
"2445","Pumped_Hydro","PDP8_rev_high",2047,19027.95,1528,828,2228,29074.7076,15755.1426,42394.2726,766.349999999999,1170.9828,634.537799999999,1707.4278,0.766349999999999
"2446","Pumped_Hydro","PDP8_rev_high",2048,19794.3,1528,828,2228,30245.6904,16389.6804,44101.7004,766.350000000006,1170.98280000001,634.537800000005,1707.42780000001,0.766350000000006
"2447","Pumped_Hydro","PDP8_rev_high",2049,20560.65,1528,828,2228,31416.6732,17024.2182,45809.1282,766.349999999999,1170.9828,634.537799999999,1707.4278,0.766349999999999
"2448","Pumped_Hydro","PDP8_rev_high",2050,21327,1528,828,2228,32587.656,17658.756,47516.556,766.349999999999,1170.9828,634.537799999999,1707.4278,0.766349999999999
"2449","Nuclear","PDP8",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2450","Nuclear","PDP8",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2451","Nuclear","PDP8",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2452","Nuclear","PDP8",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2453","Nuclear","PDP8",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2454","Nuclear","PDP8",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2455","Nuclear","PDP8",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2456","Nuclear","PDP8",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2457","Nuclear","PDP8",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2458","Nuclear","PDP8",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2459","Nuclear","PDP8",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2460","Nuclear","PDP8",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2461","Nuclear","PDP8",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2462","Nuclear","PDP8",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2463","Nuclear","PDP8",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2464","Nuclear","PDP8",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2465","Nuclear","PDP8",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2466","Nuclear","PDP8",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2467","Nuclear","PDP8",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2468","Nuclear","PDP8",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2469","Nuclear","PDP8",2020,NA,7370,5470,9270,NA,NA,NA,NA,NA,NA,NA,NA
"2470","Nuclear","PDP8",2021,NA,7370,5470,9270,NA,NA,NA,NA,NA,NA,NA,NA
"2471","Nuclear","PDP8",2022,NA,7370,5470,9270,NA,NA,NA,NA,NA,NA,NA,NA
"2472","Nuclear","PDP8",2023,NA,7370,5470,9270,NA,NA,NA,NA,NA,NA,NA,NA
"2473","Nuclear","PDP8",2024,NA,7370,5470,9270,NA,NA,NA,NA,NA,NA,NA,NA
"2474","Nuclear","PDP8",2025,0,7370,5470,9270,0,0,0,NA,NA,NA,NA,NA
"2475","Nuclear","PDP8",2026,0,7370,5470,9270,0,0,0,0,0,0,0,0
"2476","Nuclear","PDP8",2027,0,7370,5470,9270,0,0,0,0,0,0,0,0
"2477","Nuclear","PDP8",2028,0,7370,5470,9270,0,0,0,0,0,0,0,0
"2478","Nuclear","PDP8",2029,0,7370,5470,9270,0,0,0,0,0,0,0,0
"2479","Nuclear","PDP8",2030,0,6680,4780,8580,0,0,0,0,0,0,0,0
"2480","Nuclear","PDP8",2031,0,6680,4780,8580,0,0,0,0,0,0,0,0
"2481","Nuclear","PDP8",2032,0,6680,4780,8580,0,0,0,0,0,0,0,0
"2482","Nuclear","PDP8",2033,0,6680,4780,8580,0,0,0,0,0,0,0,0
"2483","Nuclear","PDP8",2034,0,6680,4780,8580,0,0,0,0,0,0,0,0
"2484","Nuclear","PDP8",2035,0,6680,4780,8580,0,0,0,0,0,0,0,0
"2485","Nuclear","PDP8",2036,0,6680,4780,8580,0,0,0,0,0,0,0,0
"2486","Nuclear","PDP8",2037,0,6680,4780,8580,0,0,0,0,0,0,0,0
"2487","Nuclear","PDP8",2038,0,6680,4780,8580,0,0,0,0,0,0,0,0
"2488","Nuclear","PDP8",2039,0,6680,4780,8580,0,0,0,0,0,0,0,0
"2489","Nuclear","PDP8",2040,0,6680,4780,8580,0,0,0,0,0,0,0,0
"2490","Nuclear","PDP8",2041,0,6680,4780,8580,0,0,0,0,0,0,0,0
"2491","Nuclear","PDP8",2042,0,6680,4780,8580,0,0,0,0,0,0,0,0
